"","X","swagger","info","host","basePath","schemes","consumes","produces","paths","definitions","parameters","responses","securityDefinitions","security","tags","externalDocs","title","description","termsOfService","contact","license","version","pam_fit$clustering"
"449","azure.com:sql-connectionPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"450","azure.com:sql-dataMasking",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"451","azure.com:sql-dataWarehouseUserActivities",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"452","azure.com:sql-databaseAutomaticTuning",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"453","azure.com:sql-databaseSecurityAlertPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"454","azure.com:sql-databases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"455","azure.com:sql-deprecated",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"456","azure.com:sql-disasterRecoveryConfigurations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"457","azure.com:sql-elasticPools",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"458","azure.com:sql-encryptionProtectors",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"459","azure.com:sql-failoverGroups",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"460","azure.com:sql-firewallRules",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"461","azure.com:sql-geoBackupPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"462","azure.com:sql-importExport",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"463","azure.com:sql-managedDatabases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"464","azure.com:sql-metrics",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"465","azure.com:sql-operations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"466","azure.com:sql-queries",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"467","azure.com:sql-renameDatabase",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"468","azure.com:sql-replicationLinks",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"469","azure.com:sql-restorePoints",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"470","azure.com:sql-serverAutomaticTuning",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"471","azure.com:sql-serverAzureADAdministrators",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"472","azure.com:sql-serverCommunicationLinks",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"473","azure.com:sql-serverDnsAliases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"474","azure.com:sql-serverKeys",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"475","azure.com:sql-servers",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"476","azure.com:sql-serviceObjectives",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"477","azure.com:sql-sql.core",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"478","azure.com:sql-syncAgents",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"479","azure.com:sql-syncGroups",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"480","azure.com:sql-syncMembers",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"481","azure.com:sql-tableAuditing",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"482","azure.com:sql-usages",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"483","azure.com:sql-virtualNetworkRules",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"484","azure.com:storage",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"485","azure.com:storageimportexport",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"486","azure.com:storsimple8000series-storsimple",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"487","azure.com:streamanalytics-functions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"488","azure.com:streamanalytics-inputs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"489","azure.com:streamanalytics-outputs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"490","azure.com:streamanalytics-streamingjobs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"491","azure.com:streamanalytics-subscriptions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"492","azure.com:streamanalytics-transformations",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"493","azure.com:subscription-subscriptionDefinitions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"494","azure.com:timeseriesinsights",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"495","azure.com:trafficmanager",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"496","azure.com:trafficmanager-trafficmanageranalytics",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"497","azure.com:visualstudio-Csm",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"498","azure.com:web-AppServiceCertificateOrders",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"499","azure.com:web-AppServiceEnvironments",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"500","azure.com:web-AppServicePlans",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"501","azure.com:web-CertificateRegistrationProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"502","azure.com:web-Certificates",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"503","azure.com:web-DeletedWebApps",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"504","azure.com:web-Diagnostics",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"505","azure.com:web-DomainRegistrationProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"506","azure.com:web-Domains",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"507","azure.com:web-Provider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"508","azure.com:web-Recommendations",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"509","azure.com:web-ResourceProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"510","azure.com:web-TopLevelDomains",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"511","azure.com:web-WebApps",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"512","azure.com:web-logicAppsManagementClient",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"513","azure.com:web-service",1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"514","bbc.co.uk",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,4
"515","bbc.com",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5
"516","bbci.co.uk",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,5
"517","bclaws.ca:bclaws",1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2
"518","beanstream.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"519","beezup.com",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,5
"520","betfair.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"521","bigoven.com",1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,3
"522","bikewise.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1
"523","bitbucket.org",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,5
"524","blazemeter.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4
"525","bluemix.net:containers",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
"526","botify.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,3
"527","box.com:authorization",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4
"528","box.com:content",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,4
"529","box.com:token",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4
"530","box.com:upload",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,3
"531","brandlovers.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"532","brex.io",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4
"533","browshot.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3
"534","bufferapp.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,4
"535","bungie.net",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2
"536","callfire.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,5
"537","cambase.io",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"538","carbondoomsday.com",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"539","ccp.is",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,3
"540","cenit.io",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,5
"541","channel4.com",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5
"542","circleci.com",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,3
"543","circuitsandbox.net",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"544","cisco.com",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3
"545","citrixonline.com:gotomeeting",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,5
"546","citrixonline.com:scim",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,5
"547","citycontext.com",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"548","clarify.io",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"549","clever-cloud.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
"550","clever.com",1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,3
"551","clickmeter.com",1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"552","cloudmersive.com:ocr",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,6
"553","cnab-online.herokuapp.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"554","code-scan.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,5
"555","consumerfinance.gov",1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,8
"556","core.ac.uk",1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,3
"557","cybertaxonomy.eu",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
"558","data.gov",1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,8
"559","data2crm.com",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,4
"560","dataatwork.org",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"561","datumbox.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"562","deeparteffects.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3
"563","deutschebahn.com:betriebsstellen",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2
"564","deutschebahn.com:fahrplan",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"565","deutschebahn.com:fasta",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,5
"566","deutschebahn.com:flinkster",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1
"567","deutschebahn.com:reisezentren",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2
"568","deutschebahn.com:stada",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"569","digitallinguistics.io",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5
"570","docker.com:engine",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"571","docusign.net",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5
"572","domainsdb.info",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"573","dracoon.team",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1
"574","dropx.io",1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3
"575","dweet.io",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"576","ebay.com:buy-browse",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"577","ebay.com:buy-feed",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"578","ebay.com:buy-marketing",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"579","ebay.com:commerce-taxonomy",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"580","ebay.com:sell-fulfillment",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"581","envoice.in",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3
"582","epa.gov:air",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"583","epa.gov:case",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"584","epa.gov:cwa",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"585","epa.gov:dfr",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"586","epa.gov:echo",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"587","epa.gov:eff",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"588","epa.gov:rcra",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"589","epa.gov:sdw",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"590","etmdb.com",1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3
"591","europeana.eu",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
"592","exavault.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,8
"593","fantasydata.net:cbb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"594","fantasydata.net:cbb-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"595","fantasydata.net:cfb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"596","fantasydata.net:golf-v2",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"597","fantasydata.net:mlb-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"598","fantasydata.net:mlb-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"599","fantasydata.net:mlb-v3-projections-dfsr",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"600","fantasydata.net:mlb-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"601","fantasydata.net:mlb-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"602","fantasydata.net:mlb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"603","fantasydata.net:mlb-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"604","fantasydata.net:nascar-v2",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"605","fantasydata.net:nba-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"606","fantasydata.net:nba-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"607","fantasydata.net:nba-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"608","fantasydata.net:nba-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"609","fantasydata.net:nba-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"610","fantasydata.net:nba-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"611","fantasydata.net:nfl-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"612","fantasydata.net:nfl-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"613","fantasydata.net:nfl-v3-projections-dfsr",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"614","fantasydata.net:nfl-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"615","fantasydata.net:nfl-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"616","fantasydata.net:nfl-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"617","fantasydata.net:nfl-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"618","fantasydata.net:nhl-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"619","fantasydata.net:nhl-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"620","fantasydata.net:nhl-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"621","fantasydata.net:nhl-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"622","fantasydata.net:soccer-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"623","fantasydata.net:soccer-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"624","fantasydata.net:soccer-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"625","figshare.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"626","firebrowse.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"627","flat.io",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,5
"628","flickr.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"629","formapi.io",1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3
"630","freesound.org",1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2
"631","funtranslations.com",1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,4
"632","furkot.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,3
"633","geneea.com",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,4
"634","geodesystems.com",1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,8
"635","getgo.com:gototraining",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,4
"636","getgo.com:gotowebinar",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,4
"637","getsandbox.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,5
"638","gettyimages.com",1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3
"639","giphy.com",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5
"640","gisgraphy.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2
"641","github.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,5
"642","gitlab.com",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"643","googleapis.com:abusiveexperiencereport",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"644","googleapis.com:acceleratedmobilepageurl",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"645","googleapis.com:adexchangebuyer",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"646","googleapis.com:adexchangebuyer2",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"647","googleapis.com:adexchangeseller",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"648","googleapis.com:adexperiencereport",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"649","googleapis.com:admin",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"650","googleapis.com:adsense",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"651","googleapis.com:adsensehost",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"652","googleapis.com:analytics",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"653","googleapis.com:analyticsreporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"654","googleapis.com:androiddeviceprovisioning",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"655","googleapis.com:androidenterprise",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"656","googleapis.com:androidmanagement",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"657","googleapis.com:androidpublisher",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"658","googleapis.com:appengine",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"659","googleapis.com:appsactivity",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"660","googleapis.com:appstate",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"661","googleapis.com:bigquery",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"662","googleapis.com:bigquerydatatransfer",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"663","googleapis.com:blogger",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"664","googleapis.com:books",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"665","googleapis.com:calendar",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"666","googleapis.com:chat",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8
"667","googleapis.com:civicinfo",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2
"668","googleapis.com:classroom",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"669","googleapis.com:cloudbilling",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"670","googleapis.com:cloudbuild",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"671","googleapis.com:clouddebugger",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"672","googleapis.com:clouderrorreporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"673","googleapis.com:cloudfunctions",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"674","googleapis.com:cloudiot",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"675","googleapis.com:cloudkms",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"676","googleapis.com:cloudmonitoring",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"677","googleapis.com:cloudresourcemanager",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"678","googleapis.com:cloudshell",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"679","googleapis.com:cloudtasks",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"680","googleapis.com:cloudtrace",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
